"Taxon","AHC","CLR_pc0.01","CLR_pc0.5","CLR_pc1","DESeq2","LEfSe"
"KF787028.1.1378",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KF787038.1.1390",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF787043.1.1391",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF787046.1.1416",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF787058.1.1358",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"KF787060.1.1401",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF787067.1.1433",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KF798737.1.1464",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF798983.1.1462",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF799041.1.1486",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF799136.1.1481",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF799265.1.1489",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KF799269.1.1464",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF799327.1.1456",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KF799380.1.1487",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KF799938.1.1449",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF859631.1.1490",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF900591.20407.21874",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF900929.32589.34054",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF901022.32876.34346",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF906593.1.1483",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF906598.1.1517",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF934475.1.1411",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF954236.1.1472",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954237.1.1262",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF954238.1.1443",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954245.1.1473",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954246.1.1443",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF954247.1.1442",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954252.1.1443",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF954253.1.1443",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954254.1.1442",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF954256.1.936",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF954259.1.1262",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954260.1.1444",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF954261.1.1442",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF954263.1.1441",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954264.1.1263",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KF954270.1.1439",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KF954274.1.1439",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KF995197.1.1448",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ094107.1.1387",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ094197.1.1387",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ159063.1.1419",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ176765.1.1466",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ176828.1.1465",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ176837.1.1439",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ365320.1.1414",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ365357.1.1476",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ365360.1.1406",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ475509.1.1443",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ475511.1.1408",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ475522.1.1470",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ548908.1.1441",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ548918.1.1407",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ548929.1.1451",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ549303.1.916",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ549334.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ549363.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ549472.1.916",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ566258.1.1491",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ566297.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589655.1.1440",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589657.1.1459",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589662.1.1437",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589666.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589675.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589676.1.1414",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589695.1.1429",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589697.1.1445",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589701.1.1440",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589707.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589708.1.1441",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589710.1.1502",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589744.1.1454",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589746.1.1476",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589749.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589750.1.1256",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589751.1.1419",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589753.1.1429",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"KJ589761.1.1488",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ589762.1.1560",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589763.1.1439",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589773.1.1500",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ589778.1.1486",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589793.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589796.1.1574",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589804.1.1479",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ589816.1.1479",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ589824.1.1466",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589825.1.1455",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589828.1.1483",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589837.1.1488",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589838.1.1433",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589841.1.1493",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589842.1.1316",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589845.1.1425",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589846.1.1434",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589849.1.1438",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589852.1.1429",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"KJ589857.1.1446",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589859.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589861.1.1441",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589871.1.1509",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589873.1.1455",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589878.1.1468",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589882.1.1427",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"KJ589883.1.1539",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"KJ589885.1.1495",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589886.1.1315",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589888.1.1430",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589892.1.1427",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589894.1.1424",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589896.1.1506",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589907.1.1276",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589921.1.1438",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589926.1.1512",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589927.1.1424",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589929.1.1534",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ589932.1.1480",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589945.1.1504",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589957.1.1453",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589966.1.1503",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589967.1.1431",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ589968.1.1458",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ589970.1.1296",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"KJ589972.1.1484",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ589979.1.1237",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ589995.1.1532",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ590026.1.1422",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ590553.1.1518",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ590621.1.1482",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ590655.1.1451",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ590661.1.1500",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ591595.1.1476",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ608304.1.906",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ608311.1.902",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ608347.1.959",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ620984.1.1445",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ685394.1.1466",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ746598.377.1887",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ746601.174.1661",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ752776.1.1445",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ754674.1.1370",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757044.1.1801",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757055.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757061.1.1806",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757065.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757067.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757072.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757077.1.1786",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757089.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757111.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757130.1.1808",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757145.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757149.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757178.1.1803",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ757195.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757199.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757215.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757221.1.1747",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ757230.1.1805",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757278.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757279.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757308.1.2055",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757312.1.1791",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757336.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757337.1.1789",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757345.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757358.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757367.1.1801",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ757373.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757374.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757375.1.1767",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757378.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757407.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757417.1.1776",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757437.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757441.1.1801",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"KJ757445.1.1806",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757457.1.1800",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ757461.1.1796",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757468.1.1794",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757488.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757489.1.1795",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757501.1.1800",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ757504.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757508.1.2066",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757547.1.1795",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ757562.1.1782",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757595.1.1794",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757604.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757615.1.1807",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757616.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757618.1.1784",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757619.1.2061",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757622.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757626.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757629.1.1796",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757641.1.1803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757643.1.1805",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ757664.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757665.1.1789",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757676.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757677.1.1825",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757684.1.2043",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757685.1.1775",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757689.1.1787",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"KJ757690.1.1807",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757695.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757698.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757709.1.1780",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757714.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757729.1.1804",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757730.1.2063",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ757731.1.1779",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757734.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757742.1.1597",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ757749.1.1802",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ757941.1.1794",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ757953.1.1800",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"KJ757962.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ757985.1.1803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758005.1.1792",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758085.1.1791",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758101.1.1793",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758134.1.1782",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ758208.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ758244.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758310.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758317.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758380.1.1780",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758507.1.1775",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ758508.1.1789",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758516.1.1789",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758519.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758522.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758537.1.1813",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758548.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758591.1.1801",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758646.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758675.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758731.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758741.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758825.1.1776",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758831.1.1790",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ758857.1.1794",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758913.1.1823",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KJ758919.1.1802",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ758938.1.1800",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ758948.1.1786",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ758963.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ758971.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759032.1.1799",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"KJ759041.1.1796",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759045.1.1800",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759187.1.1752",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"KJ759195.1.1797",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759259.1.1623",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759269.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759272.1.1797",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759275.1.1806",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759280.1.1798",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759298.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759303.1.1801",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759310.1.1792",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759313.1.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759316.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759338.1.1784",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759356.1.1798",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759365.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759385.1.1788",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759393.1.1795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759401.1.1800",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759404.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759409.1.1787",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759417.1.1743",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759419.1.1798",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"KJ759423.1.1800",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759425.1.1808",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759430.1.1795",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759432.1.1798",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"KJ759434.1.1797",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759441.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759450.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759456.1.1789",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"KJ759457.1.1792",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"KJ759469.1.1798",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759482.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759483.1.1783",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759492.1.1752",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759496.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759508.1.1795",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759515.1.1801",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759516.1.1803",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759526.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759527.1.1799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759538.1.1811",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759544.1.1724",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759548.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759549.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759553.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759581.1.1802",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759586.1.1798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759592.1.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759602.1.1800",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759612.1.1802",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759613.1.1802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759615.1.1800",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759616.1.1766",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759620.1.1801",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759622.1.1795",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759634.1.1797",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759640.1.1798",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759641.1.1788",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759681.1.1800",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759687.1.1788",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759689.1.1806",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759692.1.1799",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759700.1.1787",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759702.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759705.1.1779",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759712.1.1795",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759721.1.1800",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"KJ759725.1.1793",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759732.1.1797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759736.1.1807",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KJ759741.1.1784",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759761.1.1788",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759767.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"KJ759840.1.1743",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"KJ759845.1.1800",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"KJ759887.1.1805",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
