"rep_id","transformation","power","fdr","TP","FP","FN","rejections","alpha","beta0","beta","q"
29,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
30,"AHC",0,NA,0,0,25,0,7,7,9,0.6
30,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
30,"CLR",0,1,0,3,25,3,7,7,9,0.6
30,"ILR",0.04,0.888888888888889,1,8,24,9,7,7,9,0.6
31,"AHC",0,NA,0,0,25,0,7,7,9,0.6
31,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
31,"CLR",0.04,0.8,1,4,24,5,7,7,9,0.6
31,"ILR",0.04,0.9,1,9,24,10,7,7,9,0.6
32,"AHC",0,NA,0,0,25,0,7,7,9,0.6
32,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
32,"CLR",0,1,0,2,25,2,7,7,9,0.6
32,"ILR",0.04,0.833333333333333,1,5,24,6,7,7,9,0.6
33,"AHC",0,NA,0,0,25,0,7,7,9,0.6
33,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
33,"CLR",0.04,0.833333333333333,1,5,24,6,7,7,9,0.6
33,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
34,"AHC",0,NA,0,0,25,0,7,7,9,0.6
34,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
34,"CLR",0,1,0,5,25,5,7,7,9,0.6
34,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
35,"AHC",0,NA,0,0,25,0,7,7,9,0.6
35,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
35,"CLR",0,1,0,5,25,5,7,7,9,0.6
35,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
36,"AHC",0,NA,0,0,25,0,7,7,9,0.6
36,"ALR",0,NA,0,0,25,0,7,7,9,0.6
36,"CLR",0,1,0,6,25,6,7,7,9,0.6
36,"ILR",0,1,0,8,25,8,7,7,9,0.6
37,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
37,"ALR",0.44,0,11,0,14,11,7,7,9,0.6
37,"CLR",0,1,0,4,25,4,7,7,9,0.6
37,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
38,"AHC",0,1,0,1,25,1,7,7,9,0.6
38,"ALR",0,NA,0,0,25,0,7,7,9,0.6
38,"CLR",0,1,0,5,25,5,7,7,9,0.6
38,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
39,"AHC",0,NA,0,0,25,0,7,7,9,0.6
39,"ALR",0,NA,0,0,25,0,7,7,9,0.6
39,"CLR",0,1,0,3,25,3,7,7,9,0.6
39,"ILR",0,1,0,9,25,9,7,7,9,0.6
40,"AHC",0,1,0,1,25,1,7,7,9,0.6
40,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
40,"CLR",0.08,0.666666666666667,2,4,23,6,7,7,9,0.6
40,"ILR",0.04,0.923076923076923,1,12,24,13,7,7,9,0.6
41,"AHC",0,NA,0,0,25,0,7,7,9,0.6
41,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
41,"CLR",0,1,0,2,25,2,7,7,9,0.6
41,"ILR",0.04,0.857142857142857,1,6,24,7,7,7,9,0.6
42,"AHC",0,NA,0,0,25,0,7,7,9,0.6
42,"ALR",0.16,0,4,0,21,4,7,7,9,0.6
42,"CLR",0,1,0,4,25,4,7,7,9,0.6
42,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
43,"AHC",0,NA,0,0,25,0,7,7,9,0.6
43,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
43,"CLR",0,1,0,6,25,6,7,7,9,0.6
43,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
44,"AHC",0,NA,0,0,25,0,7,7,9,0.6
44,"ALR",0.28,0,7,0,18,7,7,7,9,0.6
44,"CLR",0,1,0,2,25,2,7,7,9,0.6
44,"ILR",0.04,0.888888888888889,1,8,24,9,7,7,9,0.6
45,"AHC",0,NA,0,0,25,0,7,7,9,0.6
45,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
45,"CLR",0,1,0,5,25,5,7,7,9,0.6
45,"ILR",0,1,0,12,25,12,7,7,9,0.6
46,"AHC",0,NA,0,0,25,0,7,7,9,0.6
46,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
46,"CLR",0.04,0.5,1,1,24,2,7,7,9,0.6
46,"ILR",0.08,0.8,2,8,23,10,7,7,9,0.6
47,"AHC",0,NA,0,0,25,0,7,7,9,0.6
47,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
47,"CLR",0,1,0,4,25,4,7,7,9,0.6
47,"ILR",0.04,0.888888888888889,1,8,24,9,7,7,9,0.6
48,"AHC",0,NA,0,0,25,0,7,7,9,0.6
48,"ALR",0.64,0,16,0,9,16,7,7,9,0.6
48,"CLR",0,1,0,5,25,5,7,7,9,0.6
48,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
49,"AHC",0,NA,0,0,25,0,7,7,9,0.6
49,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
49,"CLR",0.04,0.857142857142857,1,6,24,7,7,7,9,0.6
49,"ILR",0,1,0,11,25,11,7,7,9,0.6
50,"AHC",0,NA,0,0,25,0,7,7,9,0.6
50,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
50,"CLR",0,NA,0,0,25,0,7,7,9,0.6
50,"ILR",0.04,0.857142857142857,1,6,24,7,7,7,9,0.6
51,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
51,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
51,"CLR",0,1,0,4,25,4,7,7,9,0.6
51,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
52,"AHC",0,NA,0,0,25,0,7,7,9,0.6
52,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
52,"CLR",0,1,0,6,25,6,7,7,9,0.6
52,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
53,"AHC",0,NA,0,0,25,0,7,7,9,0.6
53,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
53,"CLR",0,1,0,6,25,6,7,7,9,0.6
53,"ILR",0.04,0.923076923076923,1,12,24,13,7,7,9,0.6
54,"AHC",0,NA,0,0,25,0,7,7,9,0.6
54,"ALR",0.24,0,6,0,19,6,7,7,9,0.6
54,"CLR",0.04,0.666666666666667,1,2,24,3,7,7,9,0.6
54,"ILR",0.04,0.857142857142857,1,6,24,7,7,7,9,0.6
55,"AHC",0,NA,0,0,25,0,7,7,9,0.6
55,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
55,"CLR",0,1,0,3,25,3,7,7,9,0.6
55,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
56,"AHC",0,NA,0,0,25,0,7,7,9,0.6
56,"ALR",0,NA,0,0,25,0,7,7,9,0.6
56,"CLR",0,1,0,5,25,5,7,7,9,0.6
56,"ILR",0,1,0,12,25,12,7,7,9,0.6
57,"AHC",0,NA,0,0,25,0,7,7,9,0.6
57,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
57,"CLR",0,1,0,2,25,2,7,7,9,0.6
57,"ILR",0,1,0,9,25,9,7,7,9,0.6
58,"AHC",0,NA,0,0,25,0,7,7,9,0.6
58,"ALR",0.28,0,7,0,18,7,7,7,9,0.6
58,"CLR",0,1,0,4,25,4,7,7,9,0.6
58,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
59,"AHC",0,NA,0,0,25,0,7,7,9,0.6
59,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
59,"CLR",0.04,0.75,1,3,24,4,7,7,9,0.6
59,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
60,"AHC",0,NA,0,0,25,0,7,7,9,0.6
60,"ALR",0,NA,0,0,25,0,7,7,9,0.6
60,"CLR",0,1,0,4,25,4,7,7,9,0.6
60,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
61,"AHC",0,NA,0,0,25,0,7,7,9,0.6
61,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
61,"CLR",0,1,0,2,25,2,7,7,9,0.6
61,"ILR",0.04,0.833333333333333,1,5,24,6,7,7,9,0.6
62,"AHC",0,NA,0,0,25,0,7,7,9,0.6
62,"ALR",0,NA,0,0,25,0,7,7,9,0.6
62,"CLR",0,1,0,7,25,7,7,7,9,0.6
62,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
63,"AHC",0,NA,0,0,25,0,7,7,9,0.6
63,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
63,"CLR",0,1,0,4,25,4,7,7,9,0.6
63,"ILR",0.04,0.923076923076923,1,12,24,13,7,7,9,0.6
64,"AHC",0,NA,0,0,25,0,7,7,9,0.6
64,"ALR",0,NA,0,0,25,0,7,7,9,0.6
64,"CLR",0,1,0,1,25,1,7,7,9,0.6
64,"ILR",0.04,0.888888888888889,1,8,24,9,7,7,9,0.6
65,"AHC",0,1,0,1,25,1,7,7,9,0.6
65,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
65,"CLR",0.08,0.6,2,3,23,5,7,7,9,0.6
65,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
66,"AHC",0,NA,0,0,25,0,7,7,9,0.6
66,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
66,"CLR",0,1,0,4,25,4,7,7,9,0.6
66,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
67,"AHC",0,NA,0,0,25,0,7,7,9,0.6
67,"ALR",0.24,0,6,0,19,6,7,7,9,0.6
67,"CLR",0.08,0.5,2,2,23,4,7,7,9,0.6
67,"ILR",0.04,0.888888888888889,1,8,24,9,7,7,9,0.6
68,"AHC",0,NA,0,0,25,0,7,7,9,0.6
68,"ALR",0.16,0,4,0,21,4,7,7,9,0.6
68,"CLR",0,1,0,5,25,5,7,7,9,0.6
68,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
69,"AHC",0,NA,0,0,25,0,7,7,9,0.6
69,"ALR",0,NA,0,0,25,0,7,7,9,0.6
69,"CLR",0,NA,0,0,25,0,7,7,9,0.6
69,"ILR",0.04,0.8,1,4,24,5,7,7,9,0.6
70,"AHC",0,NA,0,0,25,0,7,7,9,0.6
70,"ALR",0,NA,0,0,25,0,7,7,9,0.6
70,"CLR",0,1,0,3,25,3,7,7,9,0.6
70,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
71,"AHC",0,1,0,1,25,1,7,7,9,0.6
71,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
71,"CLR",0.04,0.75,1,3,24,4,7,7,9,0.6
71,"ILR",0,1,0,13,25,13,7,7,9,0.6
72,"AHC",0,NA,0,0,25,0,7,7,9,0.6
72,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
72,"CLR",0,1,0,5,25,5,7,7,9,0.6
72,"ILR",0.04,0.9,1,9,24,10,7,7,9,0.6
73,"AHC",0,NA,0,0,25,0,7,7,9,0.6
73,"ALR",0.24,0,6,0,19,6,7,7,9,0.6
73,"CLR",0,1,0,4,25,4,7,7,9,0.6
73,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
74,"AHC",0,NA,0,0,25,0,7,7,9,0.6
74,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
74,"CLR",0,1,0,3,25,3,7,7,9,0.6
74,"ILR",0.04,0.857142857142857,1,6,24,7,7,7,9,0.6
75,"AHC",0,1,0,1,25,1,7,7,9,0.6
75,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
75,"CLR",0,NA,0,0,25,0,7,7,9,0.6
75,"ILR",0.04,0.875,1,7,24,8,7,7,9,0.6
76,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
76,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
76,"CLR",0,1,0,4,25,4,7,7,9,0.6
76,"ILR",0,1,0,11,25,11,7,7,9,0.6
77,"AHC",0,NA,0,0,25,0,7,7,9,0.6
77,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
77,"CLR",0,1,0,6,25,6,7,7,9,0.6
77,"ILR",0.04,0.9,1,9,24,10,7,7,9,0.6
78,"AHC",0,NA,0,0,25,0,7,7,9,0.6
78,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
78,"CLR",0,1,0,3,25,3,7,7,9,0.6
78,"ILR",0.04,0.833333333333333,1,5,24,6,7,7,9,0.6
79,"AHC",0,NA,0,0,25,0,7,7,9,0.6
79,"ALR",0.04,0,1,0,24,1,7,7,9,0.6
79,"CLR",0.04,0.8,1,4,24,5,7,7,9,0.6
79,"ILR",0,1,0,10,25,10,7,7,9,0.6
80,"AHC",0,NA,0,0,25,0,7,7,9,0.6
80,"ALR",0.44,0,11,0,14,11,7,7,9,0.6
80,"CLR",0,1,0,7,25,7,7,7,9,0.6
80,"ILR",0.04,0.9,1,9,24,10,7,7,9,0.6
81,"AHC",0,NA,0,0,25,0,7,7,9,0.6
81,"ALR",0.44,0,11,0,14,11,7,7,9,0.6
81,"CLR",0,1,0,6,25,6,7,7,9,0.6
81,"ILR",0,1,0,7,25,7,7,7,9,0.6
82,"AHC",0,1,0,1,25,1,7,7,9,0.6
82,"ALR",0,NA,0,0,25,0,7,7,9,0.6
82,"CLR",0,1,0,4,25,4,7,7,9,0.6
82,"ILR",0.04,0.9,1,9,24,10,7,7,9,0.6
83,"AHC",0,NA,0,0,25,0,7,7,9,0.6
83,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
83,"CLR",0.04,0.75,1,3,24,4,7,7,9,0.6
83,"ILR",0.04,0.875,1,7,24,8,7,7,9,0.6
84,"AHC",0,NA,0,0,25,0,7,7,9,0.6
84,"ALR",0.36,0,9,0,16,9,7,7,9,0.6
84,"CLR",0,1,0,6,25,6,7,7,9,0.6
84,"ILR",0.04,0.928571428571429,1,13,24,14,7,7,9,0.6
85,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
85,"ALR",0.2,0,5,0,20,5,7,7,9,0.6
85,"CLR",0.04,0.857142857142857,1,6,24,7,7,7,9,0.6
85,"ILR",0.04,0.928571428571429,1,13,24,14,7,7,9,0.6
86,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
86,"ALR",0.16,0,4,0,21,4,7,7,9,0.6
86,"CLR",0.04,0.5,1,1,24,2,7,7,9,0.6
86,"ILR",0.04,0.875,1,7,24,8,7,7,9,0.6
87,"AHC",0,NA,0,0,25,0,7,7,9,0.6
87,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
87,"CLR",0,1,0,5,25,5,7,7,9,0.6
87,"ILR",0.04,0.933333333333333,1,14,24,15,7,7,9,0.6
88,"AHC",0,NA,0,0,25,0,7,7,9,0.6
88,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
88,"CLR",0,1,0,4,25,4,7,7,9,0.6
88,"ILR",0.08,0.833333333333333,2,10,23,12,7,7,9,0.6
89,"AHC",0,NA,0,0,25,0,7,7,9,0.6
89,"ALR",0,NA,0,0,25,0,7,7,9,0.6
89,"CLR",0,1,0,5,25,5,7,7,9,0.6
89,"ILR",0.04,0.923076923076923,1,12,24,13,7,7,9,0.6
90,"AHC",0,NA,0,0,25,0,7,7,9,0.6
90,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
90,"CLR",0.04,0.8,1,4,24,5,7,7,9,0.6
90,"ILR",0,1,0,10,25,10,7,7,9,0.6
91,"AHC",0,NA,0,0,25,0,7,7,9,0.6
91,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
91,"CLR",0.04,0.75,1,3,24,4,7,7,9,0.6
91,"ILR",0.04,0.875,1,7,24,8,7,7,9,0.6
92,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
92,"ALR",0.4,0,10,0,15,10,7,7,9,0.6
92,"CLR",0.04,0.875,1,7,24,8,7,7,9,0.6
92,"ILR",0.04,0.928571428571429,1,13,24,14,7,7,9,0.6
93,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
93,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
93,"CLR",0.04,0.857142857142857,1,6,24,7,7,7,9,0.6
93,"ILR",0.04,0.909090909090909,1,10,24,11,7,7,9,0.6
94,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
94,"ALR",0.4,0,10,0,15,10,7,7,9,0.6
94,"CLR",0,1,0,2,25,2,7,7,9,0.6
94,"ILR",0,1,0,8,25,8,7,7,9,0.6
95,"AHC",0,NA,0,0,25,0,7,7,9,0.6
95,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
95,"CLR",0.04,0.833333333333333,1,5,24,6,7,7,9,0.6
95,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
96,"AHC",0,NA,0,0,25,0,7,7,9,0.6
96,"ALR",0.12,0,3,0,22,3,7,7,9,0.6
96,"CLR",0,1,0,6,25,6,7,7,9,0.6
96,"ILR",0.04,0.888888888888889,1,8,24,9,7,7,9,0.6
97,"AHC",0,NA,0,0,25,0,7,7,9,0.6
97,"ALR",0.08,0,2,0,23,2,7,7,9,0.6
97,"CLR",0.04,0.666666666666667,1,2,24,3,7,7,9,0.6
97,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
98,"AHC",0,NA,0,0,25,0,7,7,9,0.6
98,"ALR",0.16,0,4,0,21,4,7,7,9,0.6
98,"CLR",0,1,0,7,25,7,7,7,9,0.6
98,"ILR",0.04,0.9375,1,15,24,16,7,7,9,0.6
99,"AHC",0.04,0,1,0,24,1,7,7,9,0.6
99,"ALR",0.28,0,7,0,18,7,7,7,9,0.6
99,"CLR",0,1,0,3,25,3,7,7,9,0.6
99,"ILR",0.04,0.916666666666667,1,11,24,12,7,7,9,0.6
100,"AHC",0,NA,0,0,25,0,7,7,9,0.6
100,"ALR",0,NA,0,0,25,0,7,7,9,0.6
100,"CLR",0,1,0,5,25,5,7,7,9,0.6
100,"ILR",0.04,0.875,1,7,24,8,7,7,9,0.6
1,"AHC",0,NA,0,0,25,0,7,7,9,0.8
1,"ALR",0.04,0,1,0,24,1,7,7,9,0.8
1,"CLR",0,1,0,1,25,1,7,7,9,0.8
1,"ILR",0.04,0.666666666666667,1,2,24,3,7,7,9,0.8
2,"AHC",0,NA,0,0,25,0,7,7,9,0.8
2,"ALR",0,NA,0,0,25,0,7,7,9,0.8
2,"CLR",0,NA,0,0,25,0,7,7,9,0.8
2,"ILR",0,1,0,1,25,1,7,7,9,0.8
3,"AHC",0,NA,0,0,25,0,7,7,9,0.8
3,"ALR",0,NA,0,0,25,0,7,7,9,0.8
3,"CLR",0,1,0,2,25,2,7,7,9,0.8
3,"ILR",0.04,0.75,1,3,24,4,7,7,9,0.8
4,"AHC",0,NA,0,0,25,0,7,7,9,0.8
4,"ALR",0,NA,0,0,25,0,7,7,9,0.8
4,"CLR",0,1,0,1,25,1,7,7,9,0.8
4,"ILR",0,1,0,2,25,2,7,7,9,0.8
5,"AHC",0,NA,0,0,25,0,7,7,9,0.8
5,"ALR",0,NA,0,0,25,0,7,7,9,0.8
5,"CLR",0,NA,0,0,25,0,7,7,9,0.8
5,"ILR",0.04,0.666666666666667,1,2,24,3,7,7,9,0.8
6,"AHC",0,NA,0,0,25,0,7,7,9,0.8
6,"ALR",0,NA,0,0,25,0,7,7,9,0.8
6,"CLR",0,1,0,1,25,1,7,7,9,0.8
6,"ILR",0,1,0,2,25,2,7,7,9,0.8
7,"AHC",0,NA,0,0,25,0,7,7,9,0.8
7,"ALR",0,NA,0,0,25,0,7,7,9,0.8
7,"CLR",0,1,0,2,25,2,7,7,9,0.8
7,"ILR",0,1,0,3,25,3,7,7,9,0.8
8,"AHC",0,NA,0,0,25,0,7,7,9,0.8
8,"ALR",0,NA,0,0,25,0,7,7,9,0.8
8,"CLR",0,1,0,1,25,1,7,7,9,0.8
8,"ILR",0,1,0,2,25,2,7,7,9,0.8
9,"AHC",0,NA,0,0,25,0,7,7,9,0.8
9,"ALR",0,NA,0,0,25,0,7,7,9,0.8
9,"CLR",0,NA,0,0,25,0,7,7,9,0.8
9,"ILR",0,1,0,1,25,1,7,7,9,0.8
10,"AHC",0,NA,0,0,25,0,7,7,9,0.8
10,"ALR",0,NA,0,0,25,0,7,7,9,0.8
10,"CLR",0,NA,0,0,25,0,7,7,9,0.8
10,"ILR",0,1,0,1,25,1,7,7,9,0.8
11,"AHC",0,NA,0,0,25,0,7,7,9,0.8
11,"ALR",0,NA,0,0,25,0,7,7,9,0.8
11,"CLR",0,NA,0,0,25,0,7,7,9,0.8
11,"ILR",0,1,0,3,25,3,7,7,9,0.8
12,"AHC",0,NA,0,0,25,0,7,7,9,0.8
12,"ALR",0,NA,0,0,25,0,7,7,9,0.8
12,"CLR",0,NA,0,0,25,0,7,7,9,0.8
12,"ILR",0.04,0,1,0,24,1,7,7,9,0.8
13,"AHC",0,NA,0,0,25,0,7,7,9,0.8
13,"ALR",0,NA,0,0,25,0,7,7,9,0.8
13,"CLR",0,1,0,1,25,1,7,7,9,0.8
13,"ILR",0,1,0,2,25,2,7,7,9,0.8
14,"AHC",0,NA,0,0,25,0,7,7,9,0.8
14,"ALR",0,NA,0,0,25,0,7,7,9,0.8
14,"CLR",0,1,0,1,25,1,7,7,9,0.8
14,"ILR",0,1,0,6,25,6,7,7,9,0.8
15,"AHC",0,NA,0,0,25,0,7,7,9,0.8
15,"ALR",0,NA,0,0,25,0,7,7,9,0.8
15,"CLR",0,1,0,1,25,1,7,7,9,0.8
15,"ILR",0,1,0,3,25,3,7,7,9,0.8
16,"AHC",0,NA,0,0,25,0,7,7,9,0.8
16,"ALR",0.04,0,1,0,24,1,7,7,9,0.8
16,"CLR",0,1,0,1,25,1,7,7,9,0.8
16,"ILR",0,1,0,3,25,3,7,7,9,0.8
17,"AHC",0,NA,0,0,25,0,7,7,9,0.8
17,"ALR",0,NA,0,0,25,0,7,7,9,0.8
17,"CLR",0,1,0,1,25,1,7,7,9,0.8
17,"ILR",0.08,0.6,2,3,23,5,7,7,9,0.8
18,"AHC",0,NA,0,0,25,0,7,7,9,0.8
18,"ALR",0,NA,0,0,25,0,7,7,9,0.8
18,"CLR",0,NA,0,0,25,0,7,7,9,0.8
18,"ILR",0,NA,0,0,25,0,7,7,9,0.8
19,"AHC",0,NA,0,0,25,0,7,7,9,0.8
19,"ALR",0,NA,0,0,25,0,7,7,9,0.8
19,"CLR",0,NA,0,0,25,0,7,7,9,0.8
19,"ILR",0,1,0,2,25,2,7,7,9,0.8
20,"AHC",0,NA,0,0,25,0,7,7,9,0.8
20,"ALR",0.04,0,1,0,24,1,7,7,9,0.8
20,"CLR",0,1,0,3,25,3,7,7,9,0.8
20,"ILR",0,1,0,6,25,6,7,7,9,0.8
21,"AHC",0,NA,0,0,25,0,7,7,9,0.8
21,"ALR",0,NA,0,0,25,0,7,7,9,0.8
21,"CLR",0,1,0,1,25,1,7,7,9,0.8
21,"ILR",0.04,0.8,1,4,24,5,7,7,9,0.8
22,"AHC",0,NA,0,0,25,0,7,7,9,0.8
22,"ALR",0,NA,0,0,25,0,7,7,9,0.8
22,"CLR",0,1,0,1,25,1,7,7,9,0.8
22,"ILR",0.04,0.5,1,1,24,2,7,7,9,0.8
23,"AHC",0,NA,0,0,25,0,7,7,9,0.8
23,"ALR",0.08,0,2,0,23,2,7,7,9,0.8
23,"CLR",0,1,0,1,25,1,7,7,9,0.8
23,"ILR",0,1,0,1,25,1,7,7,9,0.8
24,"AHC",0,NA,0,0,25,0,7,7,9,0.8
24,"ALR",0,NA,0,0,25,0,7,7,9,0.8
24,"CLR",0,NA,0,0,25,0,7,7,9,0.8
24,"ILR",0,NA,0,0,25,0,7,7,9,0.8
25,"AHC",0,1,0,1,25,1,7,7,9,0.8
25,"ALR",0,NA,0,0,25,0,7,7,9,0.8
25,"CLR",0,1,0,1,25,1,7,7,9,0.8
25,"ILR",0.04,0.666666666666667,1,2,24,3,7,7,9,0.8
26,"AHC",0,NA,0,0,25,0,7,7,9,0.8
26,"ALR",0,NA,0,0,25,0,7,7,9,0.8
26,"CLR",0,NA,0,0,25,0,7,7,9,0.8
26,"ILR",0,1,0,3,25,3,7,7,9,0.8
27,"AHC",0,NA,0,0,25,0,7,7,9,0.8
27,"ALR",0,NA,0,0,25,0,7,7,9,0.8
27,"CLR",0,1,0,1,25,1,7,7,9,0.8
27,"ILR",0.04,0.666666666666667,1,2,24,3,7,7,9,0.8
28,"AHC",0,NA,0,0,25,0,7,7,9,0.8
28,"ALR",0.04,0,1,0,24,1,7,7,9,0.8
28,"CLR",0,NA,0,0,25,0,7,7,9,0.8
28,"ILR",0,1,0,4,25,4,7,7,9,0.8
29,"AHC",0,NA,0,0,25,0,7,7,9,0.8
29,"ALR",0.08,0,2,0,23,2,7,7,9,0.8
29,"CLR",0.04,0,1,0,24,1,7,7,9,0.8
29,"ILR",0,1,0,4,25,4,7,7,9,0.8
30,"AHC",0,NA,0,0,25,0,7,7,9,0.8
30,"ALR",0.08,0,2,0,23,2,7,7,9,0.8
30,"CLR",0,1,0,1,25,1,7,7,9,0.8
30,"ILR",0,1,0,2,25,2,7,7,9,0.8
31,"AHC",0,NA,0,0,25,0,7,7,9,0.8
31,"ALR",0.08,0,2,0,23,2,7,7,9,0.8
31,"CLR",0,NA,0,0,25,0,7,7,9,0.8
31,"ILR",0.04,0.5,1,1,24,2,7,7,9,0.8
32,"AHC",0,NA,0,0,25,0,7,7,9,0.8
32,"ALR",0,NA,0,0,25,0,7,7,9,0.8
32,"CLR",0,NA,0,0,25,0,7,7,9,0.8
32,"ILR",0,1,0,1,25,1,7,7,9,0.8
33,"AHC",0,NA,0,0,25,0,7,7,9,0.8
33,"ALR",0,NA,0,0,25,0,7,7,9,0.8
33,"CLR",0.04,0,1,0,24,1,7,7,9,0.8
33,"ILR",0.04,0.5,1,1,24,2,7,7,9,0.8
34,"AHC",0,NA,0,0,25,0,7,7,9,0.8
34,"ALR",0,NA,0,0,25,0,7,7,9,0.8
34,"CLR",0,NA,0,0,25,0,7,7,9,0.8
34,"ILR",0,1,0,2,25,2,7,7,9,0.8
35,"AHC",0,NA,0,0,25,0,7,7,9,0.8
35,"ALR",0,NA,0,0,25,0,7,7,9,0.8
35,"CLR",0,NA,0,0,25,0,7,7,9,0.8
35,"ILR",0.04,0,1,0,24,1,7,7,9,0.8
36,"AHC",0,NA,0,0,25,0,7,7,9,0.8
36,"ALR",0.04,0,1,0,24,1,7,7,9,0.8
36,"CLR",0,NA,0,0,25,0,7,7,9,0.8
36,"ILR",0,1,0,1,25,1,7,7,9,0.8
37,"AHC",0,NA,0,0,25,0,7,7,9,0.8
37,"ALR",0,NA,0,0,25,0,7,7,9,0.8
37,"CLR",0,1,0,1,25,1,7,7,9,0.8
37,"ILR",0.04,0.666666666666667,1,2,24,3,7,7,9,0.8
38,"AHC",0,NA,0,0,25,0,7,7,9,0.8
38,"ALR",0,NA,0,0,25,0,7,7,9,0.8
38,"CLR",0,1,0,2,25,2,7,7,9,0.8
38,"ILR",0,1,0,2,25,2,7,7,9,0.8
39,"AHC",0,NA,0,0,25,0,7,7,9,0.8
39,"ALR",0,NA,0,0,25,0,7,7,9,0.8
39,"CLR",0,1,0,3,25,3,7,7,9,0.8
39,"ILR",0,1,0,8,25,8,7,7,9,0.8
40,"AHC",0,NA,0,0,25,0,7,7,9,0.8
40,"ALR",0.04,0,1,0,24,1,7,7,9,0.8
40,"CLR",0,1,0,1,25,1,7,7,9,0.8
40,"ILR",0,1,0,6,25,6,7,7,9,0.8
41,"AHC",0,NA,0,0,25,0,7,7,9,0.8
41,"ALR",0,NA,0,0,25,0,7,7,9,0.8
41,"CLR",0,NA,0,0,25,0,7,7,9,0.8
41,"ILR",0,1,0,1,25,1,7,7,9,0.8
