"replicate","k","signal_mode","beta","normalized_between_group_turnover","manova_pseudo_F","ss_between"
52,12,"Prevalence",0.5,0.00398781641812429,1.06610082269142,0.934111185688097
53,12,"Prevalence",0.5,0.00399084827431823,1.08047917560043,0.934821371535991
54,12,"Prevalence",0.5,0.00420755635355587,1.13272489454696,0.985583347419548
55,12,"Prevalence",0.5,0.00408038049568246,1.09075483856607,0.955793512850151
56,12,"Prevalence",0.5,0.00360562552232462,0.963204106020032,0.844586304549621
57,12,"Prevalence",0.5,0.00362733433306432,0.984539216693054,0.849671403965874
58,12,"Prevalence",0.5,0.00380101366926705,1.02262738448368,0.890354272397967
59,12,"Prevalence",0.5,0.00426111265032011,1.16080439646523,0.99812844243549
60,12,"Prevalence",0.5,0.0041851859122965,1.11231664494854,0.980343266829536
61,12,"Prevalence",0.5,0.00347292557318938,0.925090060290884,0.813502499822782
62,12,"Prevalence",0.5,0.00392941592709043,1.06021303670288,0.92043138045021
63,12,"Prevalence",0.5,0.00339265862455466,0.910434744526428,0.79470066776753
64,12,"Prevalence",0.5,0.00409646778301352,1.09943598441704,0.959561819479066
65,12,"Prevalence",0.5,0.00371769557833903,1.00849939638672,0.870837736894391
66,12,"Prevalence",0.5,0.00349038249539224,0.936284258549042,0.817591631464663
67,12,"Prevalence",0.5,0.00350106818700217,0.939608914862379,0.82009466144726
68,12,"Prevalence",0.5,0.0042995952107925,1.15252257511779,1.00714264630601
69,12,"Prevalence",0.5,0.00399812553067186,1.07324039732393,0.936526005312549
70,12,"Prevalence",0.5,0.00369274956655852,0.982020906741499,0.86499435139235
71,12,"Prevalence",0.5,0.00424126348002713,1.13525115312477,0.993478947560799
72,12,"Prevalence",0.5,0.00383630812081285,1.02408973157612,0.898621689581921
73,12,"Prevalence",0.5,0.00362081951620032,0.963013608977956,0.848145364984313
74,12,"Prevalence",0.5,0.00383821621805311,1.02458158150751,0.899068644704386
75,12,"Prevalence",0.5,0.00351006898893961,0.942218725018702,0.822203020731744
76,12,"Prevalence",0.5,0.00414229203641051,1.10941066663887,0.970295750830421
77,12,"Prevalence",0.5,0.0040986704566167,1.10136691702968,0.960077776543141
78,12,"Prevalence",0.5,0.00376020917783868,1.01162407138251,0.880796176469498
79,12,"Prevalence",0.5,0.00360239933120507,0.974472387668976,0.843830597441787
80,12,"Prevalence",0.5,0.00377318445248071,1.0064071740882,0.883835521291251
81,12,"Prevalence",0.5,0.0035291807264109,0.949176755848044,0.826679778405115
82,12,"Prevalence",0.5,0.0038586893499219,1.02539761780505,0.903864297131543
83,12,"Prevalence",0.5,0.00373327245109843,0.997081169460448,0.874486483365392
84,12,"Prevalence",0.5,0.00407418165711175,1.07956059939824,0.954341489025579
85,12,"Prevalence",0.5,0.00432285766896418,1.16662880452486,1.01259167407118
86,12,"Prevalence",0.5,0.00348914088422285,0.937923589039164,0.817300794886455
87,12,"Prevalence",0.5,0.00399786509007646,1.06977318779282,0.936464999376502
88,12,"Prevalence",0.5,0.00374632280410638,1.00558404214006,0.877543414638977
89,12,"Prevalence",0.5,0.00384696765486568,1.0282164249129,0.901118592385102
90,12,"Prevalence",0.5,0.00407934653256101,1.08111313377751,0.955551316014569
91,12,"Prevalence",0.5,0.00403803277862903,1.07275778630444,0.945873929790061
92,12,"Prevalence",0.5,0.00347377066350282,0.925433506724212,0.813700454851789
93,12,"Prevalence",0.5,0.00377093265154888,1.02457075066829,0.883308056579283
94,12,"Prevalence",0.5,0.0039997542307344,1.06803219636529,0.936907514085022
95,12,"Prevalence",0.5,0.00366833048347358,0.976233447048937,0.859274394337601
96,12,"Prevalence",0.5,0.00387214250733674,1.0415243653012,0.907015581821311
97,12,"Prevalence",0.5,0.00388786989121649,1.0395994720307,0.910699584208415
98,12,"Prevalence",0.5,0.00420621008857824,1.12050446023272,0.985267996600289
99,12,"Prevalence",0.5,0.00333096719759739,0.898877588270975,0.78024998951666
100,12,"Prevalence",0.5,0.0041029538544681,1.08616724794484,0.961081125099399
101,12,"Prevalence",0.5,0.00349331483483483,0.929614077381524,0.818278506382266
102,12,"Prevalence",0.5,0.00359560877968859,0.961254975547697,0.842239970024807
103,12,"Prevalence",0.5,0.00360990207008848,0.966457588566714,0.845588048532673
104,12,"Prevalence",0.5,0.00341415318265403,0.917810478188937,0.799735580373038
105,12,"Prevalence",0.5,0.00392427393471143,1.05130232257518,0.919226913620664
106,12,"Prevalence",0.5,0.00392172226505022,1.05385663186689,0.918629207276433
107,12,"Prevalence",0.5,0.00408843606371614,1.09788613345352,0.957680459343763
108,12,"Prevalence",0.5,0.00379726032112462,1.0136024611295,0.889475083359156
109,12,"Prevalence",0.5,0.00396877330093467,1.06313079551632,0.929650501716707
110,12,"Prevalence",0.5,0.00383531122600355,1.02991675864905,0.898388175674887
111,12,"Prevalence",0.5,0.00378654215673642,1.02031551321843,0.886964446911703
112,12,"Prevalence",0.5,0.00392211637257345,1.05650971376618,0.918721523523535
113,12,"Prevalence",0.5,0.00364483672175066,0.973161284945411,0.853771185734637
114,12,"Prevalence",0.5,0.00362274983846659,0.970943677883836,0.848597526125113
115,12,"Prevalence",0.5,0.00364890259848868,0.982377367289668,0.854723581868858
116,12,"Prevalence",0.5,0.00387330886437935,1.03699132498611,0.907288790777242
117,12,"Prevalence",0.5,0.00408862901178373,1.09887636073715,0.95772565574432
118,12,"Prevalence",0.5,0.0042317655198173,1.13504647644352,0.991254133290786
119,12,"Prevalence",0.5,0.00364114134237059,0.966589417226426,0.852905575372384
120,12,"Prevalence",0.5,0.00425966155940325,1.13498601717755,0.99778853705501
121,12,"Prevalence",0.5,0.00387590358658267,1.03965500327275,0.907896581803638
122,12,"Prevalence",0.5,0.00416636544612528,1.11273310214771,0.975934736915633
123,12,"Prevalence",0.5,0.00373503291564179,0.995409762053601,0.874898856817307
124,12,"Prevalence",0.5,0.00413055886425502,1.11544180322046,0.967547357673651
125,12,"Prevalence",0.5,0.00381380281307637,1.01459264873805,0.893350017696911
1,12,"Prevalence",0.55,0.00352196393646613,0.949529084857106,0.824989308357005
2,12,"Prevalence",0.55,0.00375129616486835,1.00655050455838,0.878708380984248
3,12,"Prevalence",0.55,0.00384762656076924,1.02499380665819,0.901272935341319
4,12,"Prevalence",0.55,0.00371734516787491,0.994224341605286,0.870755656301956
5,12,"Prevalence",0.55,0.00377325491563564,1.00778414389249,0.883852026670204
6,12,"Prevalence",0.55,0.00329591772598432,0.886312872705284,0.772039956743486
7,12,"Prevalence",0.55,0.00364908395618195,0.981207385424592,0.854766063325403
8,12,"Prevalence",0.55,0.00384223964535979,1.02800744062914,0.900011097429857
9,12,"Prevalence",0.55,0.00390683972833013,1.04455986447977,0.915143102961686
10,12,"Prevalence",0.55,0.0039017005106225,1.03974090048649,0.913939286074691
11,12,"Prevalence",0.55,0.00418805650481263,1.1257499017835,0.98101567806859
12,12,"Prevalence",0.55,0.00385505878776991,1.03377272548664,0.903013869639179
13,12,"Prevalence",0.55,0.00381451343657593,1.01723164862703,0.893516475048545
14,12,"Prevalence",0.55,0.00378076044962075,1.01780891611154,0.885610132489261
15,12,"Prevalence",0.55,0.00420767155705002,1.13414236589936,0.985610332832417
16,12,"Prevalence",0.55,0.00398839042620139,1.06315000157745,0.934245642069556
17,12,"Prevalence",0.55,0.00399905628131629,1.07527942130391,0.936744025526336
18,12,"Prevalence",0.55,0.00373803242581083,0.989609505859312,0.875601465891228
19,12,"Prevalence",0.55,0.00409976218056529,1.10067981047625,0.960333503348276
20,12,"Prevalence",0.55,0.00387989158231064,1.04106064579916,0.908830734991095
21,12,"Prevalence",0.55,0.00411682946007715,1.09715778311235,0.964331364591043
22,12,"Prevalence",0.55,0.00405154369221938,1.09270368418256,0.949038743359784
23,12,"Prevalence",0.55,0.00368348201957416,0.978931834742609,0.862823509409094
24,12,"Prevalence",0.55,0.00370050425738493,0.996343268186798,0.866810820026556
25,12,"Prevalence",0.55,0.00379551653933436,1.01017152336382,0.88906661769651
26,12,"Prevalence",0.55,0.00360760474989694,0.969062398846727,0.84504992133147
27,12,"Prevalence",0.55,0.00429536733149761,1.14273678340181,1.00615230248699
28,12,"Prevalence",0.55,0.00407928376597467,1.08589244333088,0.955536613489621
29,12,"Prevalence",0.55,0.00348515759979189,0.925178344015611,0.816367745279196
30,12,"Prevalence",0.55,0.00380732722948104,1.01556346456363,0.891833168766062
31,12,"Prevalence",0.55,0.0039649007398679,1.06086959045723,0.928743388090998
32,12,"Prevalence",0.55,0.00403553577400737,1.08849578209806,0.94528902825418
33,12,"Prevalence",0.55,0.00403485066524515,1.07755425984089,0.945128547507046
34,12,"Prevalence",0.55,0.00381633578947743,1.02348893440231,0.893943345308118
35,12,"Prevalence",0.55,0.00429480646065189,1.14455418816535,1.0060209233873
36,12,"Prevalence",0.55,0.00419498363999143,1.13412754852895,0.982638299016206
37,12,"Prevalence",0.55,0.00386666690913832,1.03523226384062,0.905732970740659
38,12,"Prevalence",0.55,0.00410967917520064,1.11246197647332,0.962656472774647
39,12,"Prevalence",0.55,0.00394527275177816,1.05348889590574,0.924145703216659
40,12,"Prevalence",0.55,0.00385784218342671,1.02626461975673,0.903665855775097
41,12,"Prevalence",0.55,0.00351879961450682,0.940375964146894,0.82424809355989
42,12,"Prevalence",0.55,0.00349304126320676,0.94014996767068,0.818214424616427
43,12,"Prevalence",0.55,0.00392641792706355,1.05231821898135,0.919729125113904
44,12,"Prevalence",0.55,0.0042271818126036,1.11799152089548,0.990180439887852
45,12,"Prevalence",0.55,0.00394455371245032,1.05585765769415,0.92397727453072
46,12,"Prevalence",0.55,0.00380859267026836,1.01867750208113,0.892129587224264
47,12,"Prevalence",0.55,0.00356499721591942,0.951531529156174,0.835069478424887
48,12,"Prevalence",0.55,0.00370115448982784,0.986682193266604,0.866963131300334
49,12,"Prevalence",0.55,0.00387353365779779,1.04276042661047,0.907341446673258
50,12,"Prevalence",0.55,0.00342381282328262,0.919568435209822,0.801998266869809
51,12,"Prevalence",0.55,0.00333491774465357,0.889076590636832,0.781175370679644
52,12,"Prevalence",0.55,0.00357698939469452,0.964113052282302,0.837878541621411
53,12,"Prevalence",0.55,0.00387190428882759,1.02981215440146,0.906959781214998
54,12,"Prevalence",0.55,0.00362576198450078,0.966112103900696,0.849303095040145
55,12,"Prevalence",0.55,0.00377952985433433,1.00555065536521,0.88532187628547
56,12,"Prevalence",0.55,0.00348961570632029,0.929294023659881,0.81741201781798
57,12,"Prevalence",0.55,0.00362480816451129,0.976326787741524,0.849079671033643
58,12,"Prevalence",0.55,0.00451594393026535,1.20989993127082,1.05782044530157
59,12,"Prevalence",0.55,0.0035983087857753,0.96578047967521,0.842872422881859
60,12,"Prevalence",0.55,0.00389641144209991,1.04617780280438,0.912700367942362
61,12,"Prevalence",0.55,0.00369731159628438,0.997666001755703,0.866062967032976
62,12,"Prevalence",0.55,0.00372553155847411,1.00843938569275,0.872673246839573
63,12,"Prevalence",0.55,0.00384217130820474,1.03616814714013,0.899995090047808
64,12,"Prevalence",0.55,0.0041661901312816,1.11610361943933,0.975893670943863
65,12,"Prevalence",0.55,0.00411123261479304,1.08898557044635,0.963020352438959
66,12,"Prevalence",0.55,0.00344856556974878,0.920887381319806,0.80779638165901
67,12,"Prevalence",0.55,0.00391981276285252,1.0487690446792,0.918181923054957
68,12,"Prevalence",0.55,0.00409570800390882,1.10446948349122,0.959383847856024
69,12,"Prevalence",0.55,0.00430005842078733,1.14343870766337,1.00725114920386
70,12,"Prevalence",0.55,0.00366197046804373,0.98907496728036,0.857784616240697
71,12,"Prevalence",0.55,0.00431559047747894,1.14774400045627,1.01088939790219
72,12,"Prevalence",0.55,0.00381640013826371,1.02599955117555,0.893958418449603
73,12,"Prevalence",0.55,0.00370205753682602,0.993099630683363,0.867174662176819
74,12,"Prevalence",0.55,0.0044687304559179,1.20262388972805,1.04676110106929
75,12,"Prevalence",0.55,0.00408429809594251,1.08975610961192,0.956711176513743
76,12,"Prevalence",0.55,0.00403160671990622,1.07447053492046,0.944368681628301
77,12,"Prevalence",0.55,0.00409673149239198,1.09793488294783,0.95962359109902
78,12,"Prevalence",0.55,0.00377120630272897,1.01777189731664,0.883372156979469
79,12,"Prevalence",0.55,0.00350200817768909,0.944806901223833,0.820314846060356
80,12,"Prevalence",0.55,0.00447636666322953,1.19662273596893,1.04854981597442
81,12,"Prevalence",0.55,0.00385304691547685,1.03133035641834,0.902542606116476
82,12,"Prevalence",0.55,0.00411232831037905,1.10658730744372,0.96327700956549
83,12,"Prevalence",0.55,0.00394947879249289,1.06424608315739,0.925130931538921
84,12,"Prevalence",0.55,0.00361826466292672,0.978645478535346,0.847546912906682
85,12,"Prevalence",0.55,0.0042459181872103,1.13579144892061,0.9945692720868
86,12,"Prevalence",0.55,0.00380283960908885,1.01542422367132,0.89078198286232
87,12,"Prevalence",0.55,0.00401484724684959,1.07867039515171,0.940442921360777
88,12,"Prevalence",0.55,0.00423140049678289,1.13761811825291,0.991168629831321
89,12,"Prevalence",0.55,0.00351835420137529,0.947016579728854,0.824143759421916
90,12,"Prevalence",0.55,0.00349548914846847,0.935277800695055,0.818787820371025
91,12,"Prevalence",0.55,0.00370539589612007,0.991319849361655,0.867956643700406
92,12,"Prevalence",0.55,0.00396892852564305,1.07313464097327,0.929686861749661
93,12,"Prevalence",0.55,0.00346800108305624,0.927568886550821,0.81234898099571
94,12,"Prevalence",0.55,0.00361120053724022,0.968662097886529,0.84589220312845
95,12,"Prevalence",0.55,0.00369498842655795,0.988795385015365,0.865518784803867
96,12,"Prevalence",0.55,0.00373918106621489,0.994884204333958,0.875870524879219
97,12,"Prevalence",0.55,0.00382578555989504,1.02807188855955,0.896156871539963
98,12,"Prevalence",0.55,0.00375439565393251,1.00625452617667,0.879434409241615
99,12,"Prevalence",0.55,0.00362385128690951,0.970128027506246,0.848855530808159
100,12,"Prevalence",0.55,0.00362098856790095,0.96564780678783,0.848184963869513
101,12,"Prevalence",0.55,0.00376048251313744,1.0095541107371,0.880860202877244
102,12,"Prevalence",0.55,0.00334213736370407,0.895055058392369,0.782866503421071
103,12,"Prevalence",0.55,0.00427055138670187,1.13957737952568,1.00033938404075
104,12,"Prevalence",0.55,0.00409749721948682,1.10721596955783,0.959802955986835
105,12,"Prevalence",0.55,0.00363352050894606,0.978269205225228,0.851120461666107
106,12,"Prevalence",0.55,0.00421356275489932,1.13436484787093,0.986990294503454
107,12,"Prevalence",0.55,0.00408848958733396,1.09967841010651,0.957692996784028
108,12,"Prevalence",0.55,0.00385871433189021,1.03152366967333,0.903870148939549
109,12,"Prevalence",0.55,0.00440337239627649,1.17413354074173,1.03145154611876
110,12,"Prevalence",0.55,0.00374330919139472,0.995946519184374,0.876837502167558
111,12,"Prevalence",0.55,0.00401341031330506,1.08500327425749,0.940106332221183
112,12,"Prevalence",0.55,0.00419692812341986,1.11848898105057,0.983093777285632
113,12,"Prevalence",0.55,0.00373738725673412,0.998976435292862,0.875450340666783
114,12,"Prevalence",0.55,0.0037433388981967,1.00551509581211,0.876844460726604
115,12,"Prevalence",0.55,0.00400746205664945,1.07001316324879,0.938713005022845
116,12,"Prevalence",0.55,0.00356430979136062,0.943015064220387,0.834908455222626
117,12,"Prevalence",0.55,0.00381175187942337,1.02018270799938,0.89286960439162
118,12,"Prevalence",0.55,0.00466565068353647,1.25782604189823,1.09288794544226
119,12,"Prevalence",0.55,0.00382629788270529,1.03037193254344,0.896276878686118
120,12,"Prevalence",0.55,0.00399380898769409,1.05880532250841,0.935514892799772
121,12,"Prevalence",0.55,0.00343492209017537,0.913501107030112,0.804600515664943
122,12,"Prevalence",0.55,0.00412198142288045,1.09866309073377,0.965538166905447
123,12,"Prevalence",0.55,0.00381770868091724,1.0290465133251,0.894264933143717
124,12,"Prevalence",0.55,0.00372829055350076,1.00584066596559,0.873319517340879
125,12,"Prevalence",0.55,0.00435163178138217,1.16306597555386,1.01933175873148
1,12,"Prevalence",0.6,0.00397814123922475,1.06974061916968,0.931844859486977
2,12,"Prevalence",0.6,0.0043091601884995,1.16706272972045,1.00938315883971
3,12,"Prevalence",0.6,0.00383185885419828,1.02854626440548,0.897579487715781
4,12,"Prevalence",0.6,0.0036944113204846,0.987703774130856,0.865383602743835
5,12,"Prevalence",0.6,0.00422701663962956,1.12279429378862,0.990141749560504
6,12,"Prevalence",0.6,0.00382156297319148,1.03234514994488,0.895167767464255
7,12,"Prevalence",0.6,0.00399135192674272,1.06245541773303,0.934939347719974
8,12,"Prevalence",0.6,0.00376393755964279,1.02207145007821,0.881669517361497
9,12,"Prevalence",0.6,0.00458872877424666,1.24949611507977,1.07486965965419
10,12,"Prevalence",0.6,0.00410278261301164,1.097773657052,0.961041013283024
11,12,"Prevalence",0.6,0.00363931232302977,0.978438486990941,0.852477143557582
12,12,"Prevalence",0.6,0.00411833282512034,1.11039022241959,0.964683514729306
13,12,"Prevalence",0.6,0.0034553982072484,0.919845563859096,0.809396867350162
14,12,"Prevalence",0.6,0.00424381482401005,1.1303125580975,0.994076577617717
15,12,"Prevalence",0.6,0.00363230810504104,0.973217433964994,0.850836466634608
16,12,"Prevalence",0.6,0.00377759931082826,1.00093820341638,0.884869663321189
17,12,"Prevalence",0.6,0.00379095841514387,1.0332489529009,0.887998916893454
18,12,"Prevalence",0.6,0.00352692573144084,0.949964431154635,0.826151565517573
19,12,"Prevalence",0.6,0.00357499875636125,0.965236543708459,0.837412251968418
20,12,"Prevalence",0.6,0.00379977983533534,1.02133507943211,0.890065257569787
21,12,"Prevalence",0.6,0.00406824197472734,1.08644875797664,0.95295017027541
22,12,"Prevalence",0.6,0.00342673813582578,0.922949820826915,0.802683495797542
23,12,"Prevalence",0.6,0.00388547349162258,1.04278470652851,0.910138248522078
24,12,"Prevalence",0.6,0.0042681582381152,1.13873339362356,0.999778809874469
25,12,"Prevalence",0.6,0.00420749307729432,1.12386839714408,0.98556852550763
26,12,"Prevalence",0.6,0.00393706976889019,1.05097309325476,0.922224226080244
27,12,"Prevalence",0.6,0.00441243250660247,1.18806993623854,1.03357379787554
28,12,"Prevalence",0.6,0.00415628718871344,1.1071679811664,0.973573993091573
29,12,"Prevalence",0.6,0.00354169570385342,0.952695440721944,0.829611302625881
30,12,"Prevalence",0.6,0.0035464349333248,0.947213422672749,0.830721425760089
31,12,"Prevalence",0.6,0.00404487277009014,1.07981467790374,0.947476138082504
32,12,"Prevalence",0.6,0.00382779185349951,1.02467824534634,0.896626828303561
33,12,"Prevalence",0.6,0.0039213123230895,1.04154313191251,0.918533181950579
34,12,"Prevalence",0.6,0.003880888042713,1.03091797717361,0.909064147142098
35,12,"Prevalence",0.6,0.00391548112219714,1.03770948711972,0.91716727404299
36,12,"Prevalence",0.6,0.00365020904982794,0.972655285311173,0.85502960669087
37,12,"Prevalence",0.6,0.00423136519395691,1.1148887981912,0.99116036045249
38,12,"Prevalence",0.6,0.004114468545852,1.09864684994035,0.963778341042581
39,12,"Prevalence",0.6,0.00362119677552253,0.967009090751444,0.848233734687389
40,12,"Prevalence",0.6,0.00366730366387217,0.976849568997698,0.859033870809235
41,12,"Prevalence",0.6,0.00408583901674192,1.09552115059829,0.957072123760071
42,12,"Prevalence",0.6,0.00362710415173348,0.972836379463747,0.849617485998422
43,12,"Prevalence",0.6,0.00419332199374223,1.11509299325173,0.9822490728871
44,12,"Prevalence",0.6,0.00358830103432969,0.957964025557381,0.840528194464906
45,12,"Prevalence",0.6,0.00370145674591019,1.00335846079702,0.867033932149181
46,12,"Prevalence",0.6,0.00376893088316618,1.00228507436522,0.882839159809364
47,12,"Prevalence",0.6,0.00405622091088264,1.09009278003073,0.950134341003496
48,12,"Prevalence",0.6,0.00387806659954117,1.03474851071744,0.908403248707904
49,12,"Prevalence",0.6,0.00369523354040582,0.994052445033251,0.86557620058309
50,12,"Prevalence",0.6,0.00417680123838886,1.12570893056487,0.978379230157768
51,12,"Prevalence",0.6,0.00401585669661468,1.0655508423088,0.940679376156604
52,12,"Prevalence",0.6,0.00409999417877481,1.09751511069989,0.960387846903708
53,12,"Prevalence",0.6,0.00396823327742297,1.06100510568223,0.929524005923033
54,12,"Prevalence",0.6,0.00402262256554639,1.0935778980922,0.942264221893561
55,12,"Prevalence",0.6,0.00371944623689914,0.988201018837935,0.871247813380341
56,12,"Prevalence",0.6,0.00414345572452518,1.12196483190972,0.970568334613269
57,12,"Prevalence",0.6,0.00341793837593356,0.909392623895639,0.800622228857239
58,12,"Prevalence",0.6,0.00373745816622767,1.00532087758097,0.875466950596665
59,12,"Prevalence",0.6,0.0041725462221959,1.11830006676646,0.977382529757253
60,12,"Prevalence",0.6,0.00395134522791235,1.06589864318943,0.925568127743525
61,12,"Prevalence",0.6,0.00413497395992536,1.109945114028,0.968581555294382
62,12,"Prevalence",0.6,0.00370628876587308,0.987859413112964,0.868165790646055
63,12,"Prevalence",0.6,0.00394123653869862,1.04056812460162,0.923200255535503
64,12,"Prevalence",0.6,0.00376342303012224,1.02407730720521,0.881548993312711
65,12,"Prevalence",0.6,0.00390703389114313,1.04123124420281,0.915188583905751
66,12,"Prevalence",0.6,0.00405441085810956,1.08528013594739,0.949710351941627
67,12,"Prevalence",0.6,0.00377719166789947,1.01818558869419,0.884774176523493
68,12,"Prevalence",0.6,0.00402069141837641,1.06402791148996,0.941811867526253
69,12,"Prevalence",0.6,0.00420394824152181,1.13275724615984,0.984738178671329
70,12,"Prevalence",0.6,0.00373653964812094,1.00745756781312,0.875251795748043
71,12,"Prevalence",0.6,0.00347617800448895,0.92971764397912,0.814264353463736
72,12,"Prevalence",0.6,0.00435060585164221,1.16643889145635,1.0190914436454
73,12,"Prevalence",0.6,0.00414330848424319,1.1110249591149,0.970533844862494
74,12,"Prevalence",0.6,0.00390280326437505,1.04795951266157,0.914197596515116
75,12,"Prevalence",0.6,0.00401900506249383,1.07403997026782,0.941416853381222
76,12,"Prevalence",0.6,0.00352353271691897,0.934299423469235,0.825356781483968
77,12,"Prevalence",0.6,0.00384506786707233,1.03670507433177,0.900673583678036
78,12,"Prevalence",0.6,0.0035983996971122,0.961840162387821,0.842893718068943
79,12,"Prevalence",0.6,0.0040465549523422,1.09017452495003,0.947870174591023
80,12,"Prevalence",0.6,0.00393159432510387,1.05390134458629,0.920941651169282
81,12,"Prevalence",0.6,0.00393607531698587,1.05241364159459,0.921991284402384
82,12,"Prevalence",0.6,0.00369772106060484,0.984092201895415,0.866158880475775
83,12,"Prevalence",0.6,0.00368930148481158,0.994074966907257,0.864186668341957
84,12,"Prevalence",0.6,0.00343069331741807,0.926532994458232,0.803609962560158
85,12,"Prevalence",0.6,0.00427280836508169,1.14024971411642,1.00086806152471
86,12,"Prevalence",0.6,0.00404146214485784,1.08238067826923,0.946677228893701
87,12,"Prevalence",0.6,0.00345877270904726,0.925271551613307,0.810187314939998
88,12,"Prevalence",0.6,0.00375413843084594,1.00893566211944,0.879374156978922
89,12,"Prevalence",0.6,0.00375119769384989,1.00680015452589,0.87868531500774
90,12,"Prevalence",0.6,0.00372073137257749,1.00445483811253,0.871548845194845
91,12,"Prevalence",0.6,0.00403914314302106,1.09553390062167,0.946134022956364
92,12,"Prevalence",0.6,0.00374683749293487,1.00920846275614,0.877663976004254
93,12,"Prevalence",0.6,0.00442993588101321,1.2012921376011,1.03767381054163
94,12,"Prevalence",0.6,0.0040749444947788,1.08990072343893,0.95452017709015
95,12,"Prevalence",0.6,0.00375227991852286,1.01245330425704,0.878938816690486
96,12,"Prevalence",0.6,0.00382355504360161,1.01015404085588,0.895634392568736
97,12,"Prevalence",0.6,0.00341270872418052,0.921166450356568,0.799397228584511
98,12,"Prevalence",0.6,0.00404480454656318,1.06387733970659,0.94746015731685
99,12,"Prevalence",0.6,0.00384413264150224,1.0247970841846,0.900454515251978
100,12,"Prevalence",0.6,0.00355200271799702,0.954495371416581,0.832025630717517
101,12,"Prevalence",0.6,0.0042116035637264,1.13213713991539,0.986531371073279
102,12,"Prevalence",0.6,0.00427464910458912,1.13368462325716,1.00129923868624
103,12,"Prevalence",0.6,0.0039920716707768,1.0691395580505,0.9351079414772
104,12,"Prevalence",0.6,0.00386319746053493,1.04418629592567,0.904920282690673
105,12,"Prevalence",0.6,0.0038243645569604,1.02461365353438,0.895824014006672
106,12,"Prevalence",0.6,0.00382632114633752,1.03543917486682,0.896282327988892
107,12,"Prevalence",0.6,0.00404174166228723,1.08837512314513,0.946742703411588
108,12,"Prevalence",0.6,0.00392966506715362,1.05845735914197,0.920489739335226
109,12,"Prevalence",0.6,0.00432820153872829,1.15431409599475,1.01384342891597
110,12,"Prevalence",0.6,0.00361344575438172,0.969482616240401,0.846418125645005
111,12,"Prevalence",0.6,0.0037184657703691,1.00158269866148,0.871018147654318
112,12,"Prevalence",0.6,0.00393349453958932,1.04481927998304,0.921386759825251
113,12,"Prevalence",0.6,0.00407539614277415,1.09115191076224,0.954625971690559
114,12,"Prevalence",0.6,0.00345198503764406,0.922351177475919,0.808597362164416
115,12,"Prevalence",0.6,0.00371661620845587,1.00384444793584,0.870584903921247
116,12,"Prevalence",0.6,0.0036699282188479,0.984366905243931,0.859648649902155
117,12,"Prevalence",0.6,0.00382795566150385,1.02903690421659,0.896665198898678
118,12,"Prevalence",0.6,0.00378863692278652,1.02358851620246,0.887455127573406
119,12,"Prevalence",0.6,0.00412701125620155,1.10138139907667,0.96671636145473
120,12,"Prevalence",0.6,0.00354824865177265,0.954767662072966,0.831146273474281
121,12,"Prevalence",0.6,0.00401393369853671,1.07123533291972,0.940228930642983
122,12,"Prevalence",0.6,0.00431067045168021,1.14747817659726,1.00973692480649
123,12,"Prevalence",0.6,0.00326393020868108,0.872927843284524,0.764547160039115
124,12,"Prevalence",0.6,0.00391957891405072,1.04009903494749,0.918127146014441
125,12,"Prevalence",0.6,0.00356358585632611,0.952599849342331,0.834738879760126
1,12,"Prevalence",0.65,0.00372495730945195,1.00688289504855,0.872538734018835
2,12,"Prevalence",0.65,0.00354528073565284,0.958511249049124,0.830451065030606
3,12,"Prevalence",0.65,0.00351104189602009,0.937023358956911,0.822430915722692
4,12,"Prevalence",0.65,0.00351900101692298,0.949250259705534,0.824295270317808
5,12,"Prevalence",0.65,0.00460673072822359,1.2356016333738,1.07908646023148
6,12,"Prevalence",0.65,0.00360986112311357,0.963919423963276,0.845578457061238
7,12,"Prevalence",0.65,0.00378110342549804,1.0068452947789,0.885690471594624
8,12,"Prevalence",0.65,0.00433602693815544,1.1843991078796,1.01567646042267
9,12,"Prevalence",0.65,0.00378194125981182,1.02543928785291,0.885886726969043
10,12,"Prevalence",0.65,0.00333956919149595,0.909146122429821,0.782264931499281
11,12,"Prevalence",0.65,0.00406793015913787,1.09714628117802,0.952877130195469
12,12,"Prevalence",0.65,0.00397993045552705,1.06726231974261,0.932263967787473
13,12,"Prevalence",0.65,0.00377856672191123,1.00577829333976,0.885096270922691
14,12,"Prevalence",0.65,0.00393743497341686,1.06181562802857,0.922309772052698
15,12,"Prevalence",0.65,0.00338502129016425,0.909306797680213,0.792911688854031
16,12,"Prevalence",0.65,0.00426711265789119,1.15052428374746,0.999533891834034
17,12,"Prevalence",0.65,0.00412438445065752,1.08745685420395,0.966101055185834
18,12,"Prevalence",0.65,0.00444887198338578,1.1719783509723,1.04210942722628
19,12,"Prevalence",0.65,0.00384216644519887,1.0233056543112,0.89999395093114
20,12,"Prevalence",0.65,0.00396291936547349,1.05821425031036,0.928279268434822
21,12,"Prevalence",0.65,0.00375633357118974,1.00720084717767,0.87988834944274
22,12,"Prevalence",0.65,0.00394047304033095,1.05427386298562,0.923021412707572
23,12,"Prevalence",0.65,0.00398901924357665,1.06646690587323,0.934392937050663
24,12,"Prevalence",0.65,0.00354871345376733,0.950446685732231,0.831255149284205
25,12,"Prevalence",0.65,0.0040076150001834,1.08374844853918,0.938748830710604
