diff_otu_direct,diff_otu_mode,depth_mu,depth_theta,covariate_eff_sd,confounder_eff_sd,depth_conf_factor,diff_otu_pct,transformation,mean_power,mean_fdp,sd_power,n_rep
unbalanced,rare,15004,15.24,0.5,0,0,0.1,RAHC_random_ref,0.002999999999999999,0.02999999999999998,0.017144660799776508,100
unbalanced,rare,15004,15.24,0.5,0,0,0.1,RAHC_signal_ref,0.0044444444444444375,0.2171666666666667,0.02188293172965911,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,AHC,0.0275,0.029999999999999985,0.03435921354681384,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,ALR_last_ref,0.0020789473684210504,0.2467575757575757,0.010238591626738448,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,ALR_minvar_ref,0.0056315789473684215,0.009999999999999995,0.017757944181395785,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,ALR_nondiff_ref,0.011,0.009999999999999995,0.02893741068882523,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,ALR_random_ref,0.010526315789473686,0.05189393939393939,0.045136129752287764,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,ALR_signal_ref,0.0021052631578947364,0.26675757575757575,0.010365599240364863,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,CLR,0.022000000000000002,0.029999999999999985,0.03357488238658071,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,ILR,0.0185,0.16833333333333328,0.02811861599824157,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,RAHC_last_ref,0.0015263157894736849,0.18000000000000002,0.00872539490789508,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,RAHC_minvar_ref,0.012789473684210528,0.02999999999999998,0.025555251416382756,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,RAHC_nondiff_ref,0.010499999999999999,0.025,0.023884190282581173,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,RAHC_random_ref,0.00605263157894737,0.057,0.023968989077416764,100
unbalanced,rare,15004,15.24,0.5,0,0,0.2,RAHC_signal_ref,5.263157894736834e-4,0.19000000000000003,0.005263157894736836,100
unbalanced,rare,15004,30,0,0,0,0.05,AHC,0.028000000000000004,0.03999999999999998,0.06974701760395545,100
unbalanced,rare,15004,30,0,0,0,0.05,ALR_last_ref,0.0019999999999999987,0.07999999999999999,0.019999999999999976,100
unbalanced,rare,15004,30,0,0,0,0.05,ALR_minvar_ref,0.0019999999999999987,0.019999999999999987,0.019999999999999976,100
unbalanced,rare,15004,30,0,0,0,0.05,ALR_nondiff_ref,0.0019999999999999987,0.03999999999999999,0.019999999999999976,100
unbalanced,rare,15004,30,0,0,0,0.05,ALR_random_ref,0.007999999999999995,0.01999999999999999,0.039389277113386474,100
unbalanced,rare,15004,30,0,0,0,0.05,ALR_signal_ref,0.0024999999999999988,0.27941176470588236,0.02499999999999999,100
unbalanced,rare,15004,30,0,0,0,0.05,CLR,0.018000000000000002,0.04999999999999998,0.05752469825293224,100
unbalanced,rare,15004,30,0,0,0,0.05,ILR,0.0019999999999999983,0.10999999999999999,0.019999999999999945,100
unbalanced,rare,15004,30,0,0,0,0.05,RAHC_last_ref,0.0019999999999999987,0.06999999999999998,0.019999999999999976,100
unbalanced,rare,15004,30,0,0,0,0.05,RAHC_minvar_ref,0.011999999999999997,0.029999999999999978,0.047736651315188436,100
unbalanced,rare,15004,30,0,0,0,0.05,RAHC_nondiff_ref,0.0019999999999999987,0.03999999999999998,0.019999999999999976,100
unbalanced,rare,15004,30,0,0,0,0.05,RAHC_random_ref,0,0.05999999999999997,0,100
unbalanced,rare,15004,30,0,0,0,0.05,RAHC_signal_ref,0,0.23,0,100
unbalanced,rare,15004,30,0,0,0,0.1,AHC,0.03,0,0.05025189076296063,100
unbalanced,rare,15004,30,0,0,0,0.1,ALR_last_ref,0,0.13000000000000003,0,100
unbalanced,rare,15004,30,0,0,0,0.1,ALR_minvar_ref,0.0029999999999999988,0.019999999999999993,0.017144660799776515,100
unbalanced,rare,15004,30,0,0,0,0.1,ALR_nondiff_ref,0.0019999999999999987,0.019999999999999987,0.014070529413628978,100
unbalanced,rare,15004,30,0,0,0,0.1,ALR_random_ref,0.0029999999999999988,0.04749999999999999,0.022270150335361377,100
unbalanced,rare,15004,30,0,0,0,0.1,ALR_signal_ref,0.0011111111111111092,0.25666666666666665,0.011111111111111086,100
unbalanced,rare,15004,30,0,0,0,0.1,CLR,0.01,0.019999999999999987,0.030151134457776403,100
unbalanced,rare,15004,30,0,0,0,0.1,ILR,0.004999999999999999,0.08,0.021904291355759022,100
unbalanced,rare,15004,30,0,0,0,0.1,RAHC_last_ref,0,0.11,0,100
unbalanced,rare,15004,30,0,0,0,0.1,RAHC_minvar_ref,0.015000000000000001,0,0.038599209705627295,100
unbalanced,rare,15004,30,0,0,0,0.1,RAHC_nondiff_ref,0.0039999999999999975,0,0.0242878362539562,100
unbalanced,rare,15004,30,0,0,0,0.1,RAHC_random_ref,0.00311111111111111,0.03999999999999999,0.022780857145875463,100
unbalanced,rare,15004,30,0,0,0,0.1,RAHC_signal_ref,0,0.21999999999999997,0,100
unbalanced,rare,15004,30,0,0,0,0.2,AHC,0.0195,0.01499999999999999,0.02649089799851406,100
unbalanced,rare,15004,30,0,0,0,0.2,ALR_last_ref,4.999999999999997e-4,0.17,0.004999999999999998,100
unbalanced,rare,15004,30,0,0,0,0.2,ALR_minvar_ref,0.004026315789473685,0.02999999999999999,0.017011274104396627,100
unbalanced,rare,15004,30,0,0,0,0.2,ALR_nondiff_ref,0.003999999999999999,0,0.01836773631598998,100
unbalanced,rare,15004,30,0,0,0,0.2,ALR_random_ref,0.008499999999999997,0.04999999999999999,0.028475578762486686,100
unbalanced,rare,15004,30,0,0,0,0.2,ALR_signal_ref,0,0.22,0,100
unbalanced,rare,15004,30,0,0,0,0.2,CLR,0.009000000000000001,0.024999999999999994,0.019306145983268463,100
unbalanced,rare,15004,30,0,0,0,0.2,ILR,0.0065,0.085,0.01689988344948157,100
unbalanced,rare,15004,30,0,0,0,0.2,RAHC_last_ref,0,0.15000000000000005,0,100
unbalanced,rare,15004,30,0,0,0,0.2,RAHC_minvar_ref,0.006026315789473684,0.01999999999999999,0.017876804818977833,100
unbalanced,rare,15004,30,0,0,0,0.2,RAHC_nondiff_ref,0.0034999999999999988,0.009999999999999993,0.012821619998812131,100
unbalanced,rare,15004,30,0,0,0,0.2,RAHC_random_ref,4.999999999999997e-4,0.06999999999999997,0.0049999999999999906,100
unbalanced,rare,15004,30,0,0,0,0.2,RAHC_signal_ref,0,0.2,0,100
unbalanced,rare,15004,30,0.5,0,0,0.05,AHC,0.039999999999999994,0.014999999999999993,0.08040302522073699,100
unbalanced,rare,15004,30,0.5,0,0,0.05,ALR_last_ref,0.0039999999999999975,0.10999999999999999,0.028141058827257967,100
unbalanced,rare,15004,30,0.5,0,0,0.05,ALR_minvar_ref,0.011999999999999995,0.009999999999999995,0.04773665131518846,100
unbalanced,rare,15004,30,0.5,0,0,0.05,ALR_nondiff_ref,0.005999999999999998,0.03999999999999999,0.034289321599553,100
unbalanced,rare,15004,30,0.5,0,0,0.05,ALR_random_ref,0.015999999999999993,0.08500000000000002,0.06774879327264051,100
unbalanced,rare,15004,30,0.5,0,0,0.05,ALR_signal_ref,0.0049999999999999975,0.30636363636363634,0.0351763235340724,100
unbalanced,rare,15004,30,0.5,0,0,0.05,CLR,0.036000000000000004,0.029999999999999985,0.07722458393307387,100
unbalanced,rare,15004,30,0.5,0,0,0.05,ILR,0.0039999999999999975,0.19000000000000003,0.028141058827257946,100
unbalanced,rare,15004,30,0.5,0,0,0.05,RAHC_last_ref,0.005999999999999999,0.09000000000000001,0.034289321599553016,100
unbalanced,rare,15004,30,0.5,0,0,0.05,RAHC_minvar_ref,0.02799999999999999,0.014999999999999993,0.07531750973530178,100
unbalanced,rare,15004,30,0.5,0,0,0.05,RAHC_nondiff_ref,0.007999999999999997,0.045,0.03938927711338646,100
unbalanced,rare,15004,30,0.5,0,0,0.05,RAHC_random_ref,0.0059999999999999975,0.029999999999999978,0.044540300670722816,100
unbalanced,rare,15004,30,0.5,0,0,0.05,RAHC_signal_ref,0.0024999999999999988,0.2879999999999999,0.024999999999999994,100
unbalanced,rare,15004,30,0.5,0,0,0.1,AHC,0.045000000000000005,0.019999999999999987,0.05573204290227127,100
unbalanced,rare,15004,30,0.5,0,0,0.1,ALR_last_ref,0.00811111111111111,0.12750000000000003,0.03110209104449522,100
unbalanced,rare,15004,30,0.5,0,0,0.1,ALR_minvar_ref,0.014111111111111106,0.055,0.04521925634927167,100
unbalanced,rare,15004,30,0.5,0,0,0.1,ALR_nondiff_ref,0.009,0.009999999999999995,0.032082595426382324,100
unbalanced,rare,15004,30,0.5,0,0,0.1,ALR_random_ref,0.01522222222222222,0.07100000000000001,0.04835890160569497,100
unbalanced,rare,15004,30,0.5,0,0,0.1,ALR_signal_ref,0.007777777777777768,0.3062593984962406,0.03257651884023356,100
unbalanced,rare,15004,30,0.5,0,0,0.1,CLR,0.037,0.05499999999999999,0.05623723199648314,100
unbalanced,rare,15004,30,0.5,0,0,0.1,ILR,0.017,0.24,0.04507009131689367,100
unbalanced,rare,15004,30,0.5,0,0,0.1,RAHC_last_ref,0.010111111111111112,0.09666666666666666,0.03365334603296327,100
unbalanced,rare,15004,30,0.5,0,0,0.1,RAHC_minvar_ref,0.023999999999999997,0.02999999999999998,0.04739688435398094,100
unbalanced,rare,15004,30,0.5,0,0,0.1,RAHC_nondiff_ref,0.014000000000000002,0.03999999999999997,0.03765875486765089,100
unbalanced,rare,15004,30,0.5,0,0,0.1,RAHC_random_ref,0.01411111111111111,0.03999999999999997,0.04521925634927169,100
unbalanced,rare,15004,30,0.5,0,0,0.1,RAHC_signal_ref,0.006666666666666661,0.19462759462759463,0.026520361841771308,100
unbalanced,rare,15004,30,0.5,0,0,0.2,AHC,0.033,0.004999999999999997,0.03639014185521164,100
unbalanced,rare,15004,30,0.5,0,0,0.2,ALR_last_ref,0.004684210526315786,0.2023714285714286,0.021167218726256005,100
unbalanced,rare,15004,30,0.5,0,0,0.2,ALR_minvar_ref,0.014263157894736842,0,0.034745500185636394,100
unbalanced,rare,15004,30,0.5,0,0,0.2,ALR_nondiff_ref,0.010499999999999997,0,0.022802401078603415,100
unbalanced,rare,15004,30,0.5,0,0,0.2,ALR_random_ref,0.013605263157894742,0.059375000000000025,0.043299541609466384,100
unbalanced,rare,15004,30,0.5,0,0,0.2,ALR_signal_ref,0.006315789473684202,0.2110670807453416,0.026214584767214454,100
unbalanced,rare,15004,30,0.5,0,0,0.2,CLR,0.0335,0.019999999999999987,0.03557251804980978,100
unbalanced,rare,15004,30,0.5,0,0,0.2,ILR,0.028,0.1766666666666666,0.035760143718781126,100
unbalanced,rare,15004,30,0.5,0,0,0.2,RAHC_last_ref,0.004631578947368422,0.15500000000000003,0.016589344688709585,100
unbalanced,rare,15004,30,0.5,0,0,0.2,RAHC_minvar_ref,0.016815789473684208,0.009999999999999993,0.027972555032141067,100
unbalanced,rare,15004,30,0.5,0,0,0.2,RAHC_nondiff_ref,0.012999999999999998,0.0049999999999999975,0.026227443411030157,100
unbalanced,rare,15004,30,0.5,0,0,0.2,RAHC_random_ref,0.008684210526315794,0.04447447447447447,0.03417574807702701,100
unbalanced,rare,15004,30,0.5,0,0,0.2,RAHC_signal_ref,0.004210526315789479,0.16388888888888892,0.01782862980858966,100
unbalanced,rare,20272,2,0,0,0,0.05,AHC,0.027999999999999997,0.03500000000000001,0.06974701760395542,100
unbalanced,rare,20272,2,0,0,0,0.05,ALR_last_ref,0,0.09,0,100
unbalanced,rare,20272,2,0,0,0,0.05,ALR_minvar_ref,0.0019999999999999987,0.03999999999999999,0.01999999999999999,100
unbalanced,rare,20272,2,0,0,0,0.05,ALR_nondiff_ref,0.0019999999999999987,0.009999999999999995,0.01999999999999999,100
unbalanced,rare,20272,2,0,0,0,0.05,ALR_random_ref,0.010499999999999999,0.05194444444444447,0.05426040839499752,100
unbalanced,rare,20272,2,0,0,0,0.05,ALR_signal_ref,0.0024999999999999983,0.20916666666666672,0.024999999999999988,100
unbalanced,rare,20272,2,0,0,0,0.05,CLR,0.01399999999999999,0.01999999999999999,0.05863773391242056,100
unbalanced,rare,20272,2,0,0,0,0.05,ILR,0.0039999999999999975,0.07500000000000001,0.028141058827257957,100
unbalanced,rare,20272,2,0,0,0,0.05,RAHC_last_ref,0.0019999999999999987,0.09,0.019999999999999993,100
unbalanced,rare,20272,2,0,0,0,0.05,RAHC_minvar_ref,0.0039999999999999975,0.04999999999999998,0.028141058827257946,100
unbalanced,rare,20272,2,0,0,0,0.05,RAHC_nondiff_ref,0.0019999999999999987,0.02999999999999998,0.019999999999999993,100
unbalanced,rare,20272,2,0,0,0,0.05,RAHC_random_ref,0.007999999999999995,0.03499999999999998,0.04857567250791243,100
unbalanced,rare,20272,2,0,0,0,0.05,RAHC_signal_ref,0,0.25,0,100
unbalanced,rare,20272,2,0,0,0,0.1,AHC,0.031,0.04499999999999999,0.05807518637703425,100
unbalanced,rare,20272,2,0,0,0,0.1,ALR_last_ref,0,0.08,0,100
unbalanced,rare,20272,2,0,0,0,0.1,ALR_minvar_ref,9.999999999999992e-4,0.029999999999999978,0.009999999999999966,100
unbalanced,rare,20272,2,0,0,0,0.1,ALR_nondiff_ref,0.0029999999999999988,0.014999999999999989,0.01714466079977652,100
unbalanced,rare,20272,2,0,0,0,0.1,ALR_random_ref,0.003999999999999997,0.059999999999999984,0.0315268043724605,100
unbalanced,rare,20272,2,0,0,0,0.1,ALR_signal_ref,0.0011111111111111111,0.25949999999999995,0.011111111111111096,100
unbalanced,rare,20272,2,0,0,0,0.1,CLR,0.016,0.08500000000000002,0.044312936752559845,100
unbalanced,rare,20272,2,0,0,0,0.1,ILR,0.0059999999999999975,0.13999999999999996,0.027779797906341414,100
unbalanced,rare,20272,2,0,0,0,0.1,RAHC_last_ref,0.0019999999999999987,0.09999999999999995,0.014070529413628973,100
unbalanced,rare,20272,2,0,0,0,0.1,RAHC_minvar_ref,0.007999999999999997,0.04999999999999999,0.03074824459143228,100
unbalanced,rare,20272,2,0,0,0,0.1,RAHC_nondiff_ref,0.0029999999999999983,0.029999999999999985,0.017144660799776525,100
unbalanced,rare,20272,2,0,0,0,0.1,RAHC_random_ref,0.009,0.082,0.047343575503062084,100
unbalanced,rare,20272,2,0,0,0,0.1,RAHC_signal_ref,0,0.23000000000000004,0,100
unbalanced,rare,20272,2,0,0,0,0.2,AHC,0.021,0.01499999999999999,0.030301515113634457,100
unbalanced,rare,20272,2,0,0,0,0.2,ALR_last_ref,5.263157894736837e-4,0.23,0.0052631578947368255,100
unbalanced,rare,20272,2,0,0,0,0.2,ALR_minvar_ref,0.002526315789473685,0.019999999999999993,0.011069959329297909,100
unbalanced,rare,20272,2,0,0,0,0.2,ALR_nondiff_ref,0.0059999999999999975,0.023333333333333303,0.02044949432582182,100
unbalanced,rare,20272,2,0,0,0,0.2,ALR_random_ref,0.005999999999999998,0.05000000000000005,0.03428932159955303,100
unbalanced,rare,20272,2,0,0,0,0.2,ALR_signal_ref,5.263157894736837e-4,0.26000000000000006,0.0052631578947368255,100
unbalanced,rare,20272,2,0,0,0,0.2,CLR,0.0085,0.05999999999999996,0.018876258403431847,100
unbalanced,rare,20272,2,0,0,0,0.2,ILR,0.007999999999999998,0.09500000000000001,0.019745860069872643,100
unbalanced,rare,20272,2,0,0,0,0.2,RAHC_last_ref,0,0.18,0,100
unbalanced,rare,20272,2,0,0,0,0.2,RAHC_minvar_ref,0.0040526315789473685,0.01999999999999999,0.013816175534465822,100
unbalanced,rare,20272,2,0,0,0,0.2,RAHC_nondiff_ref,0.005499999999999997,0.009999999999999995,0.022355032425551858,100
unbalanced,rare,20272,2,0,0,0,0.2,RAHC_random_ref,4.999999999999996e-4,0.04499999999999999,0.004999999999999987,100
unbalanced,rare,20272,2,0,0,0,0.2,RAHC_signal_ref,0,0.19999999999999996,0,100
unbalanced,rare,20272,2,0.5,0,0,0.05,AHC,0.046,0.019999999999999987,0.08459051693633016,100
unbalanced,rare,20272,2,0.5,0,0,0.05,ALR_last_ref,0,0.09999999999999998,0,100
unbalanced,rare,20272,2,0.5,0,0,0.05,ALR_minvar_ref,0.012,0.03999999999999999,0.04773665131518844,100
unbalanced,rare,20272,2,0.5,0,0,0.05,ALR_nondiff_ref,0.0059999999999999975,0.02999999999999999,0.03428932159955304,100
unbalanced,rare,20272,2,0.5,0,0,0.05,ALR_random_ref,0.01399999999999999,0.05800000000000001,0.05863773391242058,100
unbalanced,rare,20272,2,0.5,0,0,0.05,ALR_signal_ref,0.009999999999999998,0.2646551724137931,0.049236596391733056,100
unbalanced,rare,20272,2,0.5,0,0,0.05,CLR,0.044,0.05999999999999997,0.08798530639495523,100
unbalanced,rare,20272,2,0.5,0,0,0.05,ILR,0.003999999999999997,0.22999999999999998,0.028141058827257977,100
unbalanced,rare,20272,2,0.5,0,0,0.05,RAHC_last_ref,0.007999999999999995,0.11,0.03938927711338651,100
unbalanced,rare,20272,2,0.5,0,0,0.05,RAHC_minvar_ref,0.0245,0.03999999999999997,0.06685390373377201,100
unbalanced,rare,20272,2,0.5,0,0,0.05,RAHC_nondiff_ref,0.011999999999999999,0.019999999999999993,0.04773665131518844,100
unbalanced,rare,20272,2,0.5,0,0,0.05,RAHC_random_ref,0.005999999999999998,0.05999999999999996,0.03428932159955302,100
unbalanced,rare,20272,2,0.5,0,0,0.05,RAHC_signal_ref,0.004999999999999998,0.2592857142857143,0.03517632353407239,100
unbalanced,rare,20272,2,0.5,0,0,0.1,AHC,0.048,0.0049999999999999975,0.0559220236335625,100
unbalanced,rare,20272,2,0.5,0,0,0.1,ALR_last_ref,0.007444444444444441,0.11633333333333329,0.027310548659598338,100
unbalanced,rare,20272,2,0.5,0,0,0.1,ALR_minvar_ref,0.016999999999999998,0.009999999999999993,0.0450700913168937,100
unbalanced,rare,20272,2,0.5,0,0,0.1,ALR_nondiff_ref,0.007999999999999997,0,0.030748244591432262,100
unbalanced,rare,20272,2,0.5,0,0,0.1,ALR_random_ref,0.018222222222222216,0.059571428571428546,0.04621932996217483,100
unbalanced,rare,20272,2,0.5,0,0,0.1,ALR_signal_ref,0.013333333333333322,0.24955436720142601,0.03628873693012111,100
unbalanced,rare,20272,2,0.5,0,0,0.1,CLR,0.044,0.009999999999999995,0.06407066805528491,100
unbalanced,rare,20272,2,0.5,0,0,0.1,ILR,0.020999999999999998,0.18833333333333332,0.04560480215720684,100
unbalanced,rare,20272,2,0.5,0,0,0.1,RAHC_last_ref,0.01211111111111111,0.11499999999999991,0.03297960462145738,100
unbalanced,rare,20272,2,0.5,0,0,0.1,RAHC_minvar_ref,0.031000000000000003,0.009999999999999995,0.05448565745851715,100
unbalanced,rare,20272,2,0.5,0,0,0.1,RAHC_nondiff_ref,0.018,0.009999999999999995,0.03861229196653692,100
unbalanced,rare,20272,2,0.5,0,0,0.1,RAHC_random_ref,0.009111111111111111,0.045,0.03814438868729867,100
unbalanced,rare,20272,2,0.5,0,0,0.1,RAHC_signal_ref,0.009999999999999992,0.25582167832167835,0.03195816569607347,100
unbalanced,rare,20272,2,0.5,0,0,0.2,AHC,0.035500000000000004,0.029999999999999985,0.033556073980877156,100
unbalanced,rare,20272,2,0.5,0,0,0.2,ALR_last_ref,0.0026052631578947364,0.3022307692307692,0.011415739974681205,100
unbalanced,rare,20272,2,0.5,0,0,0.2,ALR_minvar_ref,0.00723684210526316,0.06999999999999997,0.01952303114448196,100
unbalanced,rare,20272,2,0.5,0,0,0.2,ALR_nondiff_ref,0.010499999999999999,0.03999999999999998,0.02491906089642215,100
unbalanced,rare,20272,2,0.5,0,0,0.2,ALR_random_ref,0.010578947368421054,0.04777777777777777,0.025157885839232008,100
unbalanced,rare,20272,2,0.5,0,0,0.2,ALR_signal_ref,0.002105263157894737,0.3422307692307693,0.010365599240364863,100
unbalanced,rare,20272,2,0.5,0,0,0.2,CLR,0.028500000000000004,0.02999999999999998,0.03427090529144144,100
unbalanced,rare,20272,2,0.5,0,0,0.2,ILR,0.025,0.17250000000000004,0.03445096060879417,100
unbalanced,rare,20272,2,0.5,0,0,0.2,RAHC_last_ref,0.0025263157894736855,0.24,0.011069959329297909,100
unbalanced,rare,20272,2,0.5,0,0,0.2,RAHC_minvar_ref,0.01386842105263158,0.06500000000000004,0.028189179061604678,100
unbalanced,rare,20272,2,0.5,0,0,0.2,RAHC_nondiff_ref,0.014999999999999996,0.019999999999999993,0.02886751345948131,100
unbalanced,rare,20272,2,0.5,0,0,0.2,RAHC_random_ref,0.00605263157894737,0.049333333333333326,0.02500034975552091,100
unbalanced,rare,20272,2,0.5,0,0,0.2,RAHC_signal_ref,5.263157894736839e-4,0.27,0.005263157894736826,100
unbalanced,rare,20272,3.94,0,0,0,0.05,AHC,0.038,0.01999999999999999,0.07885544888073252,100
unbalanced,rare,20272,3.94,0,0,0,0.05,ALR_last_ref,0.0024999999999999983,0.04875,0.02499999999999999,100
unbalanced,rare,20272,3.94,0,0,0,0.05,ALR_minvar_ref,0.005999999999999999,0.039999999999999994,0.03428932159955303,100
unbalanced,rare,20272,3.94,0,0,0,0.05,ALR_nondiff_ref,0,0.02999999999999998,0,100
unbalanced,rare,20272,3.94,0,0,0,0.05,ALR_random_ref,0.011999999999999997,0.026333333333333337,0.04773665131518843,100
unbalanced,rare,20272,3.94,0,0,0,0.05,ALR_signal_ref,0.0049999999999999975,0.24819444444444447,0.03517632353407239,100
unbalanced,rare,20272,3.94,0,0,0,0.05,CLR,0.026,0.039999999999999994,0.07865022940753949,100
unbalanced,rare,20272,3.94,0,0,0,0.05,ILR,0.0039999999999999975,0.11499999999999999,0.028141058827257957,100
unbalanced,rare,20272,3.94,0,0,0,0.05,RAHC_last_ref,0,0.029999999999999978,0,100
unbalanced,rare,20272,3.94,0,0,0,0.05,RAHC_minvar_ref,0.007999999999999995,0.029999999999999985,0.03938927711338643,100
unbalanced,rare,20272,3.94,0,0,0,0.05,RAHC_nondiff_ref,0.0019999999999999983,0.019999999999999993,0.019999999999999952,100
unbalanced,rare,20272,3.94,0,0,0,0.05,RAHC_random_ref,0.007999999999999995,0.0725,0.03938927711338652,100
unbalanced,rare,20272,3.94,0,0,0,0.05,RAHC_signal_ref,0,0.24,0,100
unbalanced,rare,20272,3.94,0,0,0,0.1,AHC,0.022999999999999996,0.024999999999999998,0.0468287229478799,100
unbalanced,rare,20272,3.94,0,0,0,0.1,ALR_last_ref,0,0.06999999999999997,0,100
unbalanced,rare,20272,3.94,0,0,0,0.1,ALR_minvar_ref,9.999999999999994e-4,0.009999999999999995,0.009999999999999981,100
unbalanced,rare,20272,3.94,0,0,0,0.1,ALR_nondiff_ref,0.0039999999999999975,0.009999999999999995,0.024287836253956228,100
unbalanced,rare,20272,3.94,0,0,0,0.1,ALR_random_ref,0.004111111111111105,0.049999999999999996,0.020264801438179537,100
unbalanced,rare,20272,3.94,0,0,0,0.1,ALR_signal_ref,0,0.24,0,100
unbalanced,rare,20272,3.94,0,0,0,0.1,CLR,0.013999999999999997,0.024999999999999994,0.03765875486765088,100
unbalanced,rare,20272,3.94,0,0,0,0.1,ILR,0.006999999999999997,0.11999999999999994,0.02931886695621028,100
unbalanced,rare,20272,3.94,0,0,0,0.1,RAHC_last_ref,0,0.08,0,100
unbalanced,rare,20272,3.94,0,0,0,0.1,RAHC_minvar_ref,0.0069999999999999975,0.01499999999999999,0.02564323999762428,100
unbalanced,rare,20272,3.94,0,0,0,0.1,RAHC_nondiff_ref,0.0029999999999999988,0.019999999999999987,0.022270150335361377,100
unbalanced,rare,20272,3.94,0,0,0,0.1,RAHC_random_ref,0.006999999999999997,0.06500000000000004,0.043239992711573964,100
unbalanced,rare,20272,3.94,0,0,0,0.1,RAHC_signal_ref,0.0022222222222222188,0.28550000000000003,0.015633921570698855,100
unbalanced,rare,20272,3.94,0,0,0,0.2,AHC,0.015999999999999997,0,0.02550500050000098,100
unbalanced,rare,20272,3.94,0,0,0,0.2,ALR_last_ref,5.263157894736837e-4,0.14875,0.005263157894736835,100
unbalanced,rare,20272,3.94,0,0,0,0.2,ALR_minvar_ref,0.002078947368421053,0.009999999999999995,0.012680300993941664,100
unbalanced,rare,20272,3.94,0,0,0,0.2,ALR_nondiff_ref,0.0014999999999999992,0,0.008572330399888249,100
unbalanced,rare,20272,3.94,0,0,0,0.2,ALR_random_ref,0.0049999999999999975,0.02775,0.024099960182707346,100
unbalanced,rare,20272,3.94,0,0,0,0.2,ALR_signal_ref,5.263157894736837e-4,0.19875,0.005263157894736835,100
unbalanced,rare,20272,3.94,0,0,0,0.2,CLR,0.0075,0.025000000000000026,0.019299604852813648,100
unbalanced,rare,20272,3.94,0,0,0,0.2,ILR,0.007999999999999997,0.07833333333333337,0.019745860069872632,100
unbalanced,rare,20272,3.94,0,0,0,0.2,RAHC_last_ref,4.999999999999996e-4,0.13000000000000003,0.004999999999999983,100
unbalanced,rare,20272,3.94,0,0,0,0.2,RAHC_minvar_ref,0.006657894736842106,0.009999999999999993,0.021501250795715125,100
unbalanced,rare,20272,3.94,0,0,0,0.2,RAHC_nondiff_ref,0.003499999999999999,0.014999999999999989,0.014659433478105144,100
unbalanced,rare,20272,3.94,0,0,0,0.2,RAHC_random_ref,0.005526315789473688,0.03300000000000002,0.038233211339267305,100
unbalanced,rare,20272,3.94,0,0,0,0.2,RAHC_signal_ref,0,0.17000000000000004,0,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,AHC,0.049999999999999996,0.01999999999999999,0.0915633026044734,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,ALR_last_ref,0.011999999999999999,0.11999999999999993,0.04773665131518844,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,ALR_minvar_ref,0.011999999999999993,0,0.047736651315188436,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,ALR_nondiff_ref,0.013999999999999993,0.039999999999999994,0.05128647999524854,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,ALR_random_ref,0.011999999999999995,0.019999999999999987,0.05555959581268288,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,ALR_signal_ref,0.007499999999999995,0.2682969696969697,0.04286165199944131,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,CLR,0.04199999999999999,0.03999999999999999,0.0912096043144137,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,ILR,0.009999999999999997,0.18499999999999997,0.043808582711518024,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,RAHC_last_ref,0.018000000000000002,0.05999999999999996,0.05752469825293224,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,RAHC_minvar_ref,0.030000000000000002,0.029999999999999985,0.07719841941125458,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,RAHC_nondiff_ref,0.018000000000000002,0.019999999999999993,0.05752469825293224,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,RAHC_random_ref,0.011999999999999995,0.024999999999999994,0.047736651315188436,100
unbalanced,rare,20272,3.94,0.5,0,0,0.05,RAHC_signal_ref,0.0024999999999999983,0.23956521739130437,0.024999999999999998,100
unbalanced,rare,20272,3.94,0.5,0,0,0.1,AHC,0.027,0.014999999999999989,0.048938221207451935,100
unbalanced,rare,20272,3.94,0.5,0,0,0.1,ALR_last_ref,0.004111111111111111,0.15833333333333333,0.020264801438179523,100
unbalanced,rare,20272,3.94,0.5,0,0,0.1,ALR_minvar_ref,0.011000000000000001,0.019999999999999993,0.031446603773522014,100
unbalanced,rare,20272,3.94,0.5,0,0,0.1,ALR_nondiff_ref,0.002999999999999999,0.029999999999999978,0.017144660799776515,100
